record_id|period_dt|rfcrf_cif_no|rcrf_inst|rcrf_alpha|rcrf_date_audt|rcrf_time_audt|rcrf_name|rcrf_st_addr|rcrf_city|rcrf_state|rcrf_zip5|ubcrf_avf_flag|ubcrf_own_country|ubcrf_citizen|first_name|last_name|create_ts|update_ts
9579805979|2019-03-06|Recno: 57405117777|ZRMuU|JicfNoJ|2020-03-18|10:28:45|Jesse Blair|2061 Scott Via|Harringtonton|Alabama|62089|False|Hong Kong|True|Chad|Howell|2020-03-14 19:30:31|2019-04-02 02:20:18
7130320378|2019-06-21|Recno: 59044250221|LhgzL|uRINOCerw|2020-04-20|19:53:37|Patricia Bowers|73147 Joshua Roads|North Cynthia|Arizona|15119|True|Libyan Arab Jamahiriya|True|Kristi|Ibarra|2020-03-15 00:05:26|2020-02-24 23:30:43
8769028893|2019-02-21|Recno: 86418445021|uRkQD|mFpaMz|2020-04-29|18:23:26|Dr. Jessica Myers|273 Jonathan Mount|Craigview|Vermont|98166|False|Saint Martin|True|Richard|Alexander|2020-03-28 10:10:23|2020-02-06 03:06:58
1301218187|2019-06-18|Recno: 63529424012|AMZHR|AQjmvfnj|2020-03-30|16:21:55|Tamara Rios|98642 Jennifer Cliff Apt. 778|Dawsonview|Nevada|69111|True|Saint Barthelemy|False|Ryan|Lynch|2020-03-07 06:54:49|2019-12-08 06:24:57
8075478373|2019-06-16|Recno: 51380822728|pEWDO|zctZsgTtz|2020-01-08|00:15:54|Edward Alexander|783 Katelyn Port|Walkerborough|Indiana|23480|False|Saint Lucia|True|Michael|Beck|2020-03-04 17:19:05|2020-02-07 11:09:50
3647048573|2019-01-01|Recno: 56285095053|dnfMK|dzuFtOV|2020-03-08|05:09:15|Maria Livingston|6234 Giles Curve Suite 710|East Heather|Mississippi|85551|True|Moldova|True|Jennifer|Grant|2020-03-21 00:27:00|2019-04-24 05:33:52
3746463541|2019-04-05|Recno: 34037342246|bunZQ|lgmAB|2020-02-25|08:27:41|Philip Brown|7935 Rodriguez Ports Suite 495|New Jonathan|Montana|14334|True|Montserrat|False|Shelby|Hopkins|2020-03-18 13:35:19|2019-10-17 07:32:24
6032946646|2019-10-13|Recno: 79206354046|ucYhz|gZVAgArl|2020-01-09|19:46:00|Jared Watson|8176 Travis Villages Suite 266|Pattonview|Pennsylvania|66566|False|Equatorial Guinea|False|James|Combs|2020-03-04 20:13:48|2020-03-03 03:50:00
4504407512|2019-05-19|Recno: 64658046971|dRKGR|DCUoM|2020-05-21|00:56:48|Courtney Griffin|03843 Smith Coves Apt. 817|New Amy|Pennsylvania|04893|True|Oman|False|Alyssa|Cunningham|2020-03-24 16:21:07|2019-06-06 03:28:50
7048258722|2019-10-19|Recno: 87083315035|KZcVH|tRKpov|2020-02-21|01:01:59|Andrew Maldonado|98556 Melissa Valleys|Melendezhaven|Virginia|70443|True|Pakistan|True|William|Stokes|2020-03-20 19:26:07|2019-07-16 13:42:56
9537540440|2019-09-12|Recno: 73454419655|ATAMD|aRfNXy|2020-01-30|00:09:29|Bryan Ford|90830 Garcia Unions|South Rebecca|Illinois|51691|False|United States Virgin Islands|True|Paul|Ramirez|2020-03-29 11:06:12|2019-08-08 09:38:37
4648134370|2019-12-20|Recno: 90946333833|iBgsl|VKnux|2020-01-07|16:44:13|Albert Hernandez|8231 Kennedy Valleys|New Ricky|California|68821|False|Nigeria|False|Mason|Smith|2020-03-27 03:26:01|2019-08-26 16:26:51
9606611494|2019-06-17|Recno: 47202326945|WIjUj|UhSNoHed|2020-03-21|00:12:26|Sherry Lindsey|690 Pamela Point Apt. 940|Lake Stacy|Alabama|37576|False|Liberia|False|Jesse|Turner|2020-03-25 21:03:26|2020-01-01 14:45:13
1537982304|2019-08-02|Recno: 37168633483|rMZNT|FSvSpxeekY|2020-02-10|20:32:18|Christina Hall|267 Hansen Junction Suite 277|Lake Melissafurt|Texas|83681|True|Papua New Guinea|True|John|Waller|2020-03-14 12:26:04|2019-10-20 05:39:46
4677779354|2019-03-18|Recno: 98213355601|sIKPb|LlMWtJ|2020-02-17|13:40:26|Steven Baker|25477 Eric Way Suite 459|Newmanborough|Pennsylvania|80365|True|Finland|False|Rebecca|Skinner|2020-03-06 06:39:04|2019-04-24 19:56:45
4489746673|2019-04-21|Recno: 46544457161|hsJwg|FjHTJlVzyh|2020-01-13|12:33:27|Beverly Morgan|26106 Clark Underpass Suite 279|Larryview|Colorado|74239|True|Marshall Islands|False|Jason|Hernandez|2020-03-06 06:18:35|2019-09-16 11:51:55
4037687815|2020-05-07|Recno: 22569351299|lMrgR|AIDsgDBRq|2020-01-10|09:03:13|Kathleen Morgan|866 Amy Brook|South Jennifer|Kansas|22934|False|Israel|True|David|Garrett|2020-03-17 14:52:09|2020-01-22 22:01:06
6489880559|2019-11-11|Recno: 77795502837|nkANv|NGDVEfx|2020-04-29|20:58:42|Andrew Pierce|73275 Karen Islands|West Ericamouth|South Carolina|44471|True|Azerbaijan|False|John|Jones|2020-03-29 22:20:22|2020-01-30 10:15:45
6991549967|2019-02-12|Recno: 43166343216|ePpdC|tqUoUh|2020-04-04|09:22:47|Jeffrey Huber|7440 Katie Mission|Cruzberg|Hawaii|97967|True|Christmas Island|True|Allison|Henson|2020-03-24 06:21:33|2019-06-14 01:57:47
1216461807|2019-09-15|Recno: 24715099933|cmoTi|UqcSYZdau|2020-05-20|22:29:40|Abigail Moyer|8555 James Hills Apt. 322|Liuborough|Massachusetts|63618|True|Haiti|True|Jesse|Martin|2020-03-19 06:28:00|2019-12-03 05:27:34
7764854367|2019-12-03|Recno: 89252347321|ijSdz|xqwxr|2020-04-26|07:21:08|Kyle Bright|080 Waters Ramp Suite 226|Oscarmouth|Maine|65882|True|Ukraine|False|Craig|White|2020-03-05 20:27:46|2019-09-01 16:32:04
4261942148|2020-03-26|Recno: 77451781239|AjqgA|oaBphU|2020-03-25|23:00:34|Kevin Hansen|815 Hendrix Trafficway|New Michaelside|Illinois|22874|True|Tanzania|True|Connie|Marshall|2020-03-11 14:55:34|2019-09-19 16:04:04
6663525583|2019-07-02|Recno: 74822221926|YAOZB|vAtCiwOe|2020-04-17|15:34:41|Jennifer Chapman|785 Jeffrey Well Suite 967|Mcconnellborough|Oregon|62413|True|Suriname|False|Jay|Raymond|2020-03-28 19:20:40|2019-06-23 22:18:18
9821775821|2019-04-15|Recno: 62385284137|QLLOO|cqREIUvu|2020-02-08|12:06:49|Mallory Clark|892 Francis Plains Suite 468|Kerrborough|Nevada|72952|True|Fiji|False|Lisa|Casey|2020-03-08 07:52:18|2019-11-30 15:50:55
8790208557|2019-06-17|Recno: 95091338953|Aiuqa|cgpwN|2020-01-21|08:26:29|Frederick Warner|2469 Campbell Ridges Suite 225|Port Lauraburgh|Minnesota|63485|True|Bangladesh|True|Gina|Johnson|2020-03-07 14:14:54|2019-11-12 00:10:53
9866524387|2019-06-19|Recno: 78454734930|gsvya|trkzNKK|2020-03-18|09:15:56|Lauren Sandoval|6318 Young Rapids|Leahton|New York|28485|True|Saint Vincent and the Grenadines|False|Michael|Hernandez|2020-03-25 19:25:48|2020-01-08 04:44:03
9507733295|2020-04-12|Recno: 14223274437|dEeHP|gOQtbI|2020-04-08|02:03:24|Brian Greene|9755 Johnson Extensions|South Brian|Arizona|03580|True|Tajikistan|True|Gabriel|Williams|2020-03-23 03:59:18|2019-12-25 15:45:52
3282925070|2019-05-07|Recno: 62351793306|KmfsU|ZXXUiQbb|2020-04-12|10:52:54|Connie Wilson|8057 King Island Apt. 086|Calvinfort|Virginia|87693|True|United Arab Emirates|True|Douglas|Young|2020-03-18 20:47:06|2019-11-26 12:24:39
4887530000|2019-02-11|Recno: 43323350415|EtQyj|pfcIbfSAjn|2020-04-18|21:57:22|Justin Miller|3247 Cross Course Apt. 120|Markfort|South Dakota|71171|True|South Georgia and the South Sandwich Islands|False|Nina|George|2020-03-16 12:21:23|2019-11-09 07:47:17
7756849511|2020-05-13|Recno: 62834966223|iKFix|dOPkOMR|2020-04-10|02:48:05|Alexis Orr|57611 Fleming Divide Apt. 939|New Marytown|New York|51723|True|Cyprus|True|Christine|Wade|2020-03-16 01:19:44|2020-01-19 04:44:26
5056099376|2019-01-05|Recno: 82559648356|uSsgu|eYWkJuZbnB|2020-01-26|07:22:35|Daniel Mendez|5379 Lisa Parkway|South Briannatown|Pennsylvania|07725|True|Falkland Islands (Malvinas)|False|Darrell|Cohen|2020-03-03 04:42:46|2019-06-26 23:45:55
6570212278|2020-01-17|Recno: 80571662472|IbKrd|UYIziV|2020-04-16|14:08:35|Victor Horton|7872 Seth Roads Apt. 033|Nealfort|Kentucky|53348|True|Lithuania|False|Brian|Huffman|2020-03-03 18:52:57|2019-05-24 17:03:46
6166641711|2019-04-20|Recno: 53237872468|KBbWa|OsfxGyvIO|2020-05-03|10:41:58|Russell Medina|602 Melissa Hills|New Erin|North Dakota|34231|True|Ghana|False|Miguel|Oneal|2020-03-21 22:38:38|2020-03-19 01:02:20
4460767716|2020-05-12|Recno: 98659013631|qRPyQ|eLFxylsULE|2020-03-19|18:08:06|Clinton Ellis|35142 Baxter Mall|Mccormickstad|Vermont|08079|True|Liberia|True|Ashley|Brown|2020-03-24 06:10:16|2020-02-11 06:29:11
5437271557|2019-10-23|Recno: 72172400648|zqfWU|odHxS|2020-03-07|20:50:01|Amber Porter|4501 Shawn Street Apt. 636|New Elizabethburgh|Montana|57760|False|Gibraltar|True|Kaitlin|Henderson|2020-03-27 00:04:34|2019-04-15 03:19:10
3053146763|2019-05-27|Recno: 24076695262|kNMBA|NYQoZEuKSs|2020-01-12|10:00:43|Carol Cobb|576 Michelle Meadows|Jodistad|Connecticut|78299|True|American Samoa|False|Carlos|Gonzales|2020-03-18 21:06:11|2019-12-27 10:32:29
3923558855|2019-05-16|Recno: 46999283486|wCpXW|wlNAkkTOA|2020-03-16|01:22:47|Michael Lowe|7629 Green Trail Apt. 663|Anthonymouth|Kentucky|05727|False|Korea|True|Dana|Wu|2020-03-16 00:29:20|2019-09-24 00:08:02
8738408942|2019-09-16|Recno: 81883335512|ZZKBi|blHGOcI|2020-01-24|16:56:36|Thomas Robles|1033 Chapman Common Apt. 891|Ashleybury|Vermont|66764|False|Israel|False|Steven|Mcfarland|2020-03-03 19:33:35|2019-12-04 14:09:22
9520979066|2019-02-25|Recno: 13781227032|TnHLs|jPCEi|2020-04-04|17:12:19|Jessica Phillips|410 Wilson Harbors|West Debra|Delaware|74522|True|Samoa|False|Adam|Torres|2020-03-11 07:41:34|2019-08-20 22:59:14
6038946051|2020-02-01|Recno: 30653870132|AIvHJ|yViQca|2020-01-17|06:49:04|Stephanie Riley|03058 Scott Walks Apt. 822|Harrisonmouth|Washington|13937|False|Aruba|True|Susan|Henderson|2020-03-17 21:19:13|2019-09-20 22:00:47
6134520887|2020-02-02|Recno: 79524697854|MHksH|wqDGhmbC|2020-05-22|12:16:11|Lauren Roberts|99440 Sanders Island|Mikaylaport|Pennsylvania|93591|True|Oman|False|Shawn|Shaffer|2020-03-19 09:10:53|2019-04-05 05:12:19
1289293598|2019-01-28|Recno: 51192976159|CiZdT|cKDkWdabNr|2020-05-14|13:15:34|Morgan Flores MD|0454 Knight Corners|South Richardburgh|Tennessee|69722|False|South Africa|True|Cassie|Avery|2020-03-26 01:06:16|2019-12-08 01:12:48
8436834116|2019-01-16|Recno: 99690172715|FrEYV|dIIwVQ|2020-03-22|12:48:38|Steven Blake|166 Frye Glens|Bakertown|New Jersey|36790|False|Puerto Rico|True|Jennifer|Chavez|2020-03-09 08:10:54|2019-10-06 03:20:09
4518478489|2019-09-23|Recno: 84399749938|NSieX|yaFreoEvUQ|2020-02-08|07:11:31|Andrew Harding|86735 Travis Fort Suite 642|Meyerburgh|Oklahoma|62442|True|Belarus|True|Ryan|Doyle|2020-03-13 18:00:45|2019-09-18 15:59:08
2751544044|2020-04-30|Recno: 44033303639|jLBEK|XuBpaxvtD|2020-01-08|19:15:19|Ashley Lester|58169 James Valleys|Victorland|Oklahoma|17165|False|Tanzania|True|Kenneth|Ball|2020-03-12 16:16:34|2019-09-11 01:06:04
9887094806|2019-12-02|Recno: 80446009562|vEuJy|hXAgTRGKj|2020-05-02|09:36:43|Karen Arias|1919 Thomas Shoal Suite 949|Port Haleyhaven|Wyoming|03537|True|Iran|True|Sonia|Johnson|2020-03-20 10:28:48|2020-01-03 19:46:16
4079636136|2020-04-06|Recno: 35507450214|IkBoU|rznlHF|2020-04-12|03:01:53|Robert Austin|0324 Thomas Squares Apt. 831|Sheilahaven|Georgia|74129|True|Venezuela|False|Joshua|Douglas|2020-03-09 06:41:28|2020-03-25 07:51:59
7019846257|2019-12-24|Recno: 72255310565|mSKbw|RmkJDhSEUJ|2020-03-13|15:35:25|Jordan Erickson|982 Smith Ferry|Hayesfurt|New York|90126|False|Jersey|False|Jennifer|Lopez|2020-03-15 06:12:58|2019-08-15 00:03:04
2537621681|2019-08-02|Recno: 80663764571|NyRei|GsuJwzHhl|2020-04-24|06:35:41|David Webster|3110 Becker Orchard Suite 315|West Erin|Louisiana|45162|True|Gabon|False|Jonathan|Hooper|2020-03-14 23:08:17|2020-02-22 18:40:41
8724019245|2020-01-26|Recno: 14060908315|ASQOG|YiiIZx|2020-03-28|02:20:05|Christina Webb|3732 Colleen Crescent Suite 309|South Karenside|West Virginia|52038|False|Samoa|True|Jeffrey|Copeland|2020-03-25 22:54:41|2020-02-27 09:58:03
7554236761|2019-09-17|Recno: 52414999486|ooFeP|MqjoMU|2020-03-16|16:10:20|Ariel Mclaughlin|1741 Harris Route Suite 450|Stricklandside|Arizona|16863|False|South Georgia and the South Sandwich Islands|True|Gerald|Coleman|2020-03-11 23:30:39|2019-09-11 18:43:11
2795171687|2019-01-16|Recno: 13024780606|qANxd|vTgue|2020-01-18|21:03:46|Mary Stevens|82214 Michael Isle|Phillipfurt|Illinois|08893|False|Pakistan|True|Timothy|Flores|2020-03-23 11:26:59|2019-10-25 06:34:00
5744139787|2019-09-09|Recno: 56524954013|fksxb|YobrnwO|2020-01-15|03:28:01|Sydney Gonzalez|27463 Mark Roads|New Amandaburgh|Indiana|71908|False|Saint Barthelemy|True|Shirley|Davila|2020-03-19 16:06:13|2020-03-20 21:18:11
6965686122|2019-01-07|Recno: 42471098460|tfhwq|KCtoCKoM|2020-02-22|06:44:14|Allison Bennett|6615 Mendoza Prairie|Leeville|Nebraska|66993|True|American Samoa|False|Lauren|Mitchell|2020-03-29 19:13:06|2020-02-18 15:41:07
2808732215|2019-07-02|Recno: 59934848040|fWMKq|JZFuwPug|2020-03-13|07:51:52|Patricia Guerrero|49300 Amy Lock|Robertsland|Louisiana|64867|False|Ireland|False|Paula|Woods|2020-03-15 03:03:19|2019-08-23 13:44:48
7495856606|2020-04-09|Recno: 87921605462|iFSPV|rsQPu|2020-05-23|14:14:22|Susan Underwood MD|15019 Brown Shoal|Nicholsberg|Delaware|39435|True|Uganda|False|Brett|Nicholson|2020-03-04 23:39:19|2019-12-02 15:21:15
7639584787|2019-12-07|Recno: 97248204816|UtBZe|PvfRln|2020-01-05|10:40:14|Jennifer Wilson|484 Rodriguez Plaza|Port Hailey|Wyoming|23866|True|Kuwait|True|Leslie|Santos|2020-03-20 14:49:18|2020-02-06 20:55:58
3154657739|2020-03-26|Recno: 15764754246|jCFmx|uARVmzEm|2020-02-07|19:01:08|Ronald Simon|223 White Cliff|New Joshua|Maryland|59173|True|Guyana|False|Brandon|King|2020-03-01 09:55:26|2019-08-13 20:42:22
2120294656|2019-05-07|Recno: 70721978222|FOPwx|wOTXvbLmm|2020-04-19|00:31:03|Kathleen Travis|15091 Murillo Ford|New Sara|South Carolina|17936|True|Somalia|True|Jacob|Huang|2020-03-12 23:37:31|2020-02-28 07:51:51
8669479656|2019-02-18|Recno: 57614666063|vqycI|MlePyb|2020-01-03|09:59:31|John Baker|216 Figueroa Junctions Apt. 372|New Theresamouth|Nebraska|33996|False|Liberia|True|George|Walker|2020-03-20 07:56:23|2019-11-13 14:27:07
3246032291|2019-10-27|Recno: 73142761628|YvnrQ|UbUOgTXPq|2020-04-16|16:22:18|Julie Haas|015 Miller Prairie|Jeffreyside|Missouri|44503|False|Malawi|False|Kristy|Stephens|2020-03-11 06:30:00|2019-08-02 18:59:11
7556576937|2019-12-18|Recno: 25917688826|nzvGO|LCbFEAEK|2020-01-25|11:10:25|Sandra Matthews|5401 Dunn Summit Apt. 360|West Debbie|Illinois|20410|True|Costa Rica|True|Jason|Jones|2020-03-02 15:02:56|2019-09-03 21:14:32
4891453147|2019-07-29|Recno: 48121692808|bJkeN|nTIgm|2020-02-24|15:20:51|Elizabeth Whitney|971 Katherine Ports Apt. 971|West Donald|New Jersey|39805|True|Portugal|True|Michael|Murray|2020-03-26 09:48:20|2019-06-05 19:47:33
9300173209|2020-04-16|Recno: 96087295748|dnsES|jvrIQZWYGk|2020-01-25|17:50:34|Dillon Walters|7841 Sanchez Village|Langfurt|Utah|09850|False|Senegal|False|Angela|Ho|2020-03-20 09:53:45|2019-12-29 08:26:29
1440365663|2019-08-09|Recno: 49573815577|fLOZx|CnXUuEJCxD|2020-03-29|15:19:02|Daniel Smith|13644 Laura Mews Apt. 753|Andreaport|North Dakota|90918|False|Tanzania|True|Linda|Davis|2020-03-22 12:15:06|2019-10-26 17:05:47
9979909666|2019-08-20|Recno: 23613728778|vgRim|JKyiiP|2020-02-29|10:59:45|Briana Reyes|2486 Johnson Via Suite 400|Lesliehaven|Montana|68991|False|Botswana|False|Melissa|Gutierrez|2020-03-28 04:38:24|2019-04-21 04:14:47
8538531959|2019-09-18|Recno: 92419506721|WHfZB|IRWfLfuKgL|2020-04-01|13:31:02|Amanda Stone|4414 Shelia Glen Apt. 579|Port Anthony|Delaware|14346|True|Moldova|False|Shannon|Kidd|2020-03-17 21:55:46|2020-02-11 16:19:36
8872254784|2020-05-16|Recno: 32354188278|ECpet|ScCRvVLx|2020-03-18|02:05:23|James Conner|794 Thomas Expressway Apt. 439|Lichester|Arkansas|32689|False|Netherlands Antilles|True|Jonathan|Miller|2020-03-18 07:16:56|2019-06-08 22:01:43
8146243717|2020-02-24|Recno: 74471244345|SVydM|AFNOWTI|2020-05-21|11:26:18|Justin Brown|0049 Pena Place|West Austin|Wyoming|97703|True|Netherlands Antilles|False|Andrea|Gutierrez|2020-03-25 11:50:06|2019-09-07 17:42:42
4610685343|2019-09-12|Recno: 44405868671|zNbnr|bPseXx|2020-04-03|18:36:28|Holly Martinez|66571 Jacob Field|South Jenniferstad|Minnesota|81868|True|Argentina|False|Oscar|Williams|2020-03-02 05:54:38|2020-04-22 06:16:56
1122674101|2019-10-12|Recno: 19637943405|rKdlJ|rZZRjUCgDJ|2020-04-01|09:44:59|Marissa Coleman|2434 Helen Falls Suite 811|South Steven|Kansas|64227|False|Dominican Republic|True|Alexandra|Rodgers|2020-03-06 23:22:52|2020-02-25 14:43:20
5944290228|2019-07-03|Recno: 62307811141|ajQAT|lVjiJGAJf|2020-01-23|12:50:25|Jason Sanders|553 David Lodge Suite 547|Lake Jennifer|Delaware|62782|False|Kuwait|False|Austin|Lopez|2020-03-11 07:33:49|2020-01-18 09:47:13
8244278452|2019-03-09|Recno: 82657277131|MKzQw|qQckIUSA|2020-04-25|21:40:44|Eric Jensen|75659 Curtis Brooks|South Jameschester|Michigan|27887|True|Jamaica|True|Matthew|Griffith|2020-03-12 01:06:47|2019-11-06 19:50:09
1308947411|2019-02-05|Recno: 75702500452|ZMYzL|OVVMty|2020-03-17|02:08:32|Kathleen Smith|440 Harrington Road|Harringtonburgh|Virginia|13091|True|Iran|True|Kathryn|Hernandez|2020-03-19 06:41:57|2019-05-22 06:54:02
2427426125|2019-08-15|Recno: 79144278963|nMTWF|QMcZLTpPy|2020-01-14|14:03:41|Tanner Sweeney|7239 Jennifer Station|Port Cindy|Delaware|22842|False|Nigeria|False|Brian|Gutierrez|2020-03-26 09:33:54|2020-04-01 07:25:22
3644805903|2019-03-21|Recno: 82362150846|IBuBk|kvuvlFE|2020-05-10|09:25:24|Kelly Farley|96156 Jimenez Roads Apt. 092|Jamesborough|Arkansas|17438|True|Netherlands Antilles|True|Colleen|Erickson|2020-03-23 03:49:56|2019-06-14 22:33:24
6134243996|2020-03-26|Recno: 48683153592|QkZnY|uYpcAvHbf|2020-03-07|17:55:25|Ashley Spencer|9123 Cook Prairie Suite 259|East Rebecca|Connecticut|75449|True|Eritrea|False|Julie|Sanchez|2020-03-06 08:17:17|2019-08-04 23:07:47
4820319146|2020-04-28|Recno: 12756739406|eqIhn|arsCdDbp|2020-04-25|13:32:36|Alex Hernandez|75210 Peter Dam Suite 214|Gregorybury|Colorado|17135|False|Slovakia (Slovak Republic)|False|Robert|Stephenson|2020-03-27 15:44:49|2019-04-10 23:48:37
1755751914|2019-09-20|Recno: 63365904566|Qpbtq|qpEtKR|2020-01-18|23:12:53|Debra Jordan|7311 Murphy Divide|Christinaport|South Dakota|73576|True|Germany|True|Adam|Weaver|2020-03-08 03:24:38|2019-05-20 21:09:16
2241597260|2019-12-07|Recno: 66984754943|ukxXj|nGTlkoabg|2020-03-03|01:53:17|Mr. Andrew Stephenson V|17654 Wright Lodge Apt. 346|Smithhaven|Montana|32476|False|Lithuania|True|Meagan|Hicks|2020-03-13 10:01:16|2019-09-26 07:38:24
7937834232|2019-06-12|Recno: 51454408536|jRaPj|EysPSlv|2020-03-29|20:38:08|Mia Bishop|32745 Michelle Mountain Suite 889|East Ashlee|New Mexico|95987|True|Belize|False|Erica|Colon|2020-03-27 18:52:46|2019-10-21 05:49:16
7648371295|2019-02-21|Recno: 67035931129|KPywH|iLdCPLlm|2020-05-10|01:14:17|Erika Lewis|1953 Austin Divide|Douglashaven|Virginia|94093|False|Brazil|False|William|Wilson|2020-03-12 01:55:07|2020-02-25 20:58:15
3522587705|2019-11-08|Recno: 30733404155|DnwfP|dxDeBwdMKl|2020-05-13|01:39:26|Beth Jones|1348 Moore Isle Apt. 722|New Juan|Michigan|23519|False|Cyprus|False|Carolyn|Ray|2020-03-13 16:13:27|2019-12-12 17:28:17
3219502295|2019-04-14|Recno: 72236751663|ziraA|illNVBBoMg|2020-03-20|01:30:25|Crystal Wood|9740 William Falls|Port Austin|South Dakota|52936|True|Turkmenistan|False|Amy|Ross|2020-03-09 11:16:52|2019-12-18 13:58:08
9221138327|2019-07-20|Recno: 93687974318|GKJBr|SMudHTcA|2020-04-11|07:27:31|Laura Mccarthy|324 Hernandez Orchard|Anthonyberg|North Dakota|93645|False|Burundi|True|Rebecca|Wong|2020-03-21 23:22:06|2019-12-07 01:22:25
6529841358|2019-04-04|Recno: 90539106205|kYnMM|qDydfj|2020-02-15|05:33:47|Sonya Parsons|42391 Holland Pines Apt. 551|South Rose|North Dakota|34715|True|Pitcairn Islands|False|Joseph|Adams|2020-03-09 17:05:40|2019-09-23 03:52:54
9471588653|2019-10-01|Recno: 98923128830|cZQig|oTgEkrv|2020-01-08|19:10:46|Christine Johnson|02701 Stephen Circle Suite 356|Garciachester|Alaska|40444|False|Togo|False|Jonathan|Williamson|2020-03-12 10:18:51|2019-08-21 12:55:59
5750492228|2019-04-15|Recno: 12219531918|qVcgV|INgwyAllVO|2020-03-13|07:26:07|Kevin Ballard|9410 Brown Fall Apt. 656|New Shirley|North Dakota|72449|True|Iraq|False|Mason|Robertson|2020-03-24 06:49:06|2019-05-12 17:19:05
9569514750|2019-05-17|Recno: 41232643539|kPffM|OZxiEcJx|2020-01-07|07:56:04|Billy Morton|385 Ponce Centers Suite 781|North Kristymouth|West Virginia|21007|True|Guam|False|Craig|Love|2020-03-26 06:03:01|2019-10-30 14:33:34
3844788813|2020-01-08|Recno: 40387619732|wDoFr|BPuFZZbJYN|2020-04-28|08:21:16|Shannon Munoz|92559 Cristina Circles|West Tracyside|Louisiana|07078|False|Isle of Man|False|Felicia|Thompson|2020-03-09 00:07:11|2019-06-20 09:17:17
5180572159|2019-02-09|Recno: 72288637264|cTUAX|wNSZbmdOl|2020-03-09|19:56:02|Maria Jones|516 Madison Station Suite 248|Jonesland|Florida|58145|False|Nicaragua|True|Donald|Turner|2020-03-18 19:10:47|2020-03-10 19:27:05
3723432552|2020-01-24|Recno: 30943270425|CxnWp|kKqgNCV|2020-04-15|22:23:32|Tonya Vaughn|271 Miller Rapid Suite 196|New Vincentfurt|Louisiana|14422|False|Slovenia|False|Emily|Cline|2020-03-10 03:05:42|2019-09-11 22:49:14
5749707689|2019-05-15|Recno: 87228156757|Lppss|TquCMeKY|2020-02-01|20:52:24|Christopher Warner|7465 Benjamin Island Apt. 071|South Monicastad|Michigan|73700|True|Macao|True|Mark|Rojas|2020-03-10 08:59:22|2020-04-28 02:56:58
9870001475|2019-01-02|Recno: 44821371423|ygZou|qVpWVef|2020-04-02|16:29:25|Stephanie Miller|12387 Paul Circles Suite 885|Lake Normanfurt|Wyoming|48242|False|French Southern Territories|True|William|Delgado|2020-03-18 20:02:21|2019-06-25 10:37:53
8329260286|2019-02-24|Recno: 35808773182|VehfC|DHkZtEi|2020-04-02|16:03:11|Jose Jenkins|395 Walker Crossing Apt. 331|West Kathleentown|Kansas|94296|True|Syrian Arab Republic|True|Harold|Evans|2020-03-24 20:58:49|2020-02-10 21:02:56
8806537232|2020-03-20|Recno: 45978421942|ASXNE|ZkPpnXktA|2020-01-03|06:51:10|Christopher Howard|1433 Mckee Club|South Tammyport|Alabama|93621|False|United States Minor Outlying Islands|False|James|Cole|2020-03-07 06:24:23|2019-10-24 06:17:14
2240615443|2019-06-27|Recno: 31899039037|WIQUx|YTDGrk|2020-04-20|14:54:06|Allen Johnson|0739 Torres Fall Suite 099|North Annefort|Montana|75359|False|Mauritius|False|Linda|Peterson|2020-03-30 23:58:46|2020-02-05 15:42:47
4005191801|2019-11-04|Recno: 15931775098|iSCrL|uUVbz|2020-02-15|16:16:11|Kelsey Ramirez|56553 Billy Point|Port Paulashire|South Dakota|45227|True|Australia|False|Michael|Stafford|2020-03-22 02:35:13|2019-10-04 14:33:57
2069928689|2020-03-22|Recno: 13996889743|YPlEE|JOhJpm|2020-01-31|03:16:28|Robert Stout|7017 Anna Village Apt. 365|East Briannahaven|Washington|54570|False|Niger|True|Jeffrey|Davis|2020-03-11 21:08:31|2019-09-14 12:29:33
6165342381|2019-09-28|Recno: 22058572421|WHTrP|bFSVMPGD|2020-01-04|12:18:46|Rebekah Farmer|35261 Clark Row Apt. 449|Padillaburgh|Colorado|62384|False|Isle of Man|False|Angela|Bradford|2020-03-03 07:44:19|2019-05-05 15:37:54
3069644399|2019-02-23|Recno: 51645059646|SbuwJ|bxlnLnkEYA|2020-04-06|21:50:41|Elizabeth Hutchinson|33087 Alexander Views Apt. 938|New Sarahtown|Arkansas|60185|True|Comoros|True|Pamela|Griffin|2020-03-14 21:00:08|2019-08-07 09:20:41
2291363419|2019-01-06|Recno: 44073196533|rTELh|sZrzZXLO|2020-05-22|09:31:09|Monica Gonzalez|39286 Washington Loop|Allenbury|Idaho|12373|True|Colombia|True|Tony|Jones|2020-03-16 21:47:17|2019-09-03 04:08:46
